기준년월, 처리지사코드, 금융지원구분, 지원자수, 지원금액, 적재기준일자, 적재일시
201910,4130,4,5,29500000,20191017,2019-10-18 5:55
201910,2040,4,61,267270000,20191017,2019-10-18 5:55
201910,4110,4,8,32970000,20191017,2019-10-18 5:55
201910,2140,4,15,92600000,20191017,2019-10-18 5:55
201910,4000,4,38,174500000,20191017,2019-10-18 5:55
201910,7001,4,18,62800000,20191017,2019-10-18 5:55
201910,3001,4,30,66050000,20191017,2019-10-18 5:55
201910,5160,4,34,183900000,20191017,2019-10-18 5:55
201910,6120,4,12,59600000,20191017,2019-10-18 5:55
201910,2021,4,11,51200000,20191017,2019-10-18 5:55
201910,3150,4,14,66500000,20191017,2019-10-18 5:55
201910,2060,4,45,159100000,20191017,2019-10-18 5:55
201910,6230,4,5,10400000,20191017,2019-10-18 5:55
201910,7120,4,13,72500000,20191017,2019-10-18 5:55
201910,6210,4,16,69500000,20191017,2019-10-18 5:55
201910,3120,4,26,116700000,20191017,2019-10-18 5:55
201910,3020,4,30,198100000,20191017,2019-10-18 5:55
201910,6310,4,10,75300000,20191017,2019-10-18 5:55
201910,5190,4,15,72500000,20191017,2019-10-18 5:55
201910,2050,4,31,154320000,20191017,2019-10-18 5:55
201910,2070,4,19,66600000,20191017,2019-10-18 5:55
201910,6110,4,17,67800000,20191017,2019-10-18 5:55
201910,5180,4,32,175760000,20191017,2019-10-18 5:55
201910,2080,4,9,46100000,20191017,2019-10-18 5:55
201910,2011,4,26,84860000,20191017,2019-10-18 5:55
201910,5170,4,18,97320000,20191017,2019-10-18 5:55
201910,6130,4,11,43260000,20191017,2019-10-18 5:55
201910,2120,4,3,24100000,20191017,2019-10-18 5:55
201910,2020,4,37,161100000,20191017,2019-10-18 5:55
201910,2150,4,4,32600000,20191017,2019-10-18 5:55
201910,5120,4,32,190500000,20191017,2019-10-18 5:55
201910,6001,4,13,69300000,20191017,2019-10-18 5:55
201910,3130,4,17,89300000,20191017,2019-10-18 5:55
201910,7110,4,16,72300000,20191017,2019-10-18 5:55
201910,7000,4,50,186950000,20191017,2019-10-18 5:55
201910,3110,4,22,72300000,20191017,2019-10-18 5:55
201910,3000,4,26,113200000,20191017,2019-10-18 5:55
201910,3010,4,24,173100000,20191017,2019-10-18 5:55
201910,5210,4,19,90300000,20191017,2019-10-18 5:55
201910,7220,4,9,38000000,20191017,2019-10-18 5:55
201910,5130,4,26,142630000,20191017,2019-10-18 5:55
201910,4001,4,12,40950000,20191017,2019-10-18 5:55
201910,2110,4,9,56600000,20191017,2019-10-18 5:55
201910,2000,4,38,184400000,20191017,2019-10-18 5:55
201910,2010,4,28,142500000,20191017,2019-10-18 5:55
201910,5010,4,29,134330000,20191017,2019-10-18 5:55
201910,5110,4,35,162200000,20191017,2019-10-18 5:55
201910,5000,4,45,149500000,20191017,2019-10-18 5:55
201910,2030,4,38,139170000,20191017,2019-10-18 5:55
201910,2130,4,7,47500000,20191017,2019-10-18 5:55
201910,6000,4,25,115400000,20191017,2019-10-18 5:55
201910,3140,4,15,90200000,20191017,2019-10-18 5:55
201910,4120,4,22,99900000,20191017,2019-10-18 5:55
201910,4020,4,18,72600000,20191017,2019-10-18 5:55
201910,2000,1,15,123000000,20191017,2019-10-18 5:55
201910,2000,2,1,10000000,20191017,2019-10-18 5:55
201910,2010,1,6,57000000,20191017,2019-10-18 5:55
201910,2010,2,9,61300000,20191017,2019-10-18 5:55
201910,2011,1,4,26000000,20191017,2019-10-18 5:55
201910,2011,2,2,8300000,20191017,2019-10-18 5:55
201910,2020,1,16,95900000,20191017,2019-10-18 5:55
201910,2020,2,2,20000000,20191017,2019-10-18 5:55
201910,2021,1,4,37700000,20191017,2019-10-18 5:55
201910,2030,1,15,80900000,20191017,2019-10-18 5:55
201910,2030,2,2,11600000,20191017,2019-10-18 5:55
201910,2040,1,19,152900000,20191017,2019-10-18 5:55
201910,2040,2,1,10000000,20191017,2019-10-18 5:55
201910,2050,1,11,99600000,20191017,2019-10-18 5:55
201910,2060,1,10,67700000,20191017,2019-10-18 5:55
201910,2060,2,4,24400000,20191017,2019-10-18 5:55
201910,2070,1,6,22600000,20191017,2019-10-18 5:55
201910,2070,2,2,14700000,20191017,2019-10-18 5:55
201910,2080,1,1,3900000,20191017,2019-10-18 5:55
201910,2110,1,2,25000000,20191017,2019-10-18 5:55
201910,2110,2,1,10000000,20191017,2019-10-18 5:55
201910,2120,2,1,8600000,20191017,2019-10-18 5:55
201910,2130,1,4,42500000,20191017,2019-10-18 5:55
201910,2140,1,6,53900000,20191017,2019-10-18 5:55
201910,2140,2,4,16400000,20191017,2019-10-18 5:55
201910,2150,1,4,32600000,20191017,2019-10-18 5:55
201910,3000,1,7,49000000,20191017,2019-10-18 5:55
201910,3000,2,2,13700000,20191017,2019-10-18 5:55
201910,3001,1,2,9300000,20191017,2019-10-18 5:55
201910,3010,1,10,94300000,20191017,2019-10-18 5:55
201910,3010,2,3,11500000,20191017,2019-10-18 5:55
201910,3020,1,7,76400000,20191017,2019-10-18 5:55
201910,3020,2,2,16900000,20191017,2019-10-18 5:55
201910,3110,1,11,34700000,20191017,2019-10-18 5:55
201910,3110,2,2,13100000,20191017,2019-10-18 5:55
201910,3120,1,6,46100000,20191017,2019-10-18 5:55
201910,3120,2,2,20000000,20191017,2019-10-18 5:55
201910,3130,1,7,52800000,20191017,2019-10-18 5:55
201910,3130,2,2,9900000,20191017,2019-10-18 5:55
201910,3140,1,4,32600000,20191017,2019-10-18 5:55
201910,3140,2,2,16900000,20191017,2019-10-18 5:55
201910,3150,2,1,20000000,20191017,2019-10-18 5:55
201910,4000,1,15,94300000,20191017,2019-10-18 5:55
201910,4000,2,2,12300000,20191017,2019-10-18 5:55
201910,4001,1,3,16200000,20191017,2019-10-18 5:55
201910,4020,1,5,39100000,20191017,2019-10-18 5:55
201910,4030,1,8,55100000,20191017,2019-10-18 5:55
201910,4110,1,1,10000000,20191017,2019-10-18 5:55
201910,4110,2,1,10000000,20191017,2019-10-18 5:55
201910,4120,1,3,16400000,20191017,2019-10-18 5:55
201910,4130,1,1,12500000,20191017,2019-10-18 5:55
201910,4140,1,1,12500000,20191017,2019-10-18 5:55
201910,5000,1,9,48400000,20191017,2019-10-18 5:55
201910,5000,2,6,38100000,20191017,2019-10-18 5:55
201910,5010,1,7,54600000,20191017,2019-10-18 5:55
201910,5010,2,2,14500000,20191017,2019-10-18 5:55
201910,5110,1,13,96300000,20191017,2019-10-18 5:55
201910,5120,1,10,94200000,20191017,2019-10-18 5:55
201910,5120,2,4,28300000,20191017,2019-10-18 5:55
201910,5130,1,11,71900000,20191017,2019-10-18 5:55
201910,5130,2,2,20000000,20191017,2019-10-18 5:55
201910,5140,1,9,75000000,20191017,2019-10-18 5:55
201910,5140,2,2,14400000,20191017,2019-10-18 5:55
201910,5160,1,12,103700000,20191017,2019-10-18 5:55
201910,5160,2,4,24700000,20191017,2019-10-18 5:55
201910,5170,1,8,65600000,20191017,2019-10-18 5:55
201910,5170,2,2,13300000,20191017,2019-10-18 5:55
201910,5180,1,10,83000000,20191017,2019-10-18 5:55
201910,5180,2,3,24600000,20191017,2019-10-18 5:55
201910,5190,1,4,23800000,20191017,2019-10-18 5:55
201910,5190,2,5,28700000,20191017,2019-10-18 5:55
201910,5210,1,7,39800000,20191017,2019-10-18 5:55
201910,5210,2,2,14000000,20191017,2019-10-18 5:55
201910,6000,1,8,69100000,20191017,2019-10-18 5:55
201910,6001,1,6,39600000,20191017,2019-10-18 5:55
201910,6110,1,2,3400000,20191017,2019-10-18 5:55
201910,6110,2,3,13900000,20191017,2019-10-18 5:55
201910,6120,1,3,29500000,20191017,2019-10-18 5:55
201910,6120,2,2,16500000,20191017,2019-10-18 5:55
201910,6130,1,4,32000000,20191017,2019-10-18 5:55
201910,6130,2,2,2000000,20191017,2019-10-18 5:55
201910,6210,1,8,44500000,20191017,2019-10-18 5:55
201910,6220,1,4,21200000,20191017,2019-10-18 5:55
201910,6220,2,3,14400000,20191017,2019-10-18 5:55
201910,6310,1,7,61300000,20191017,2019-10-18 5:55
201910,6310,2,1,10000000,20191017,2019-10-18 5:55
201910,7000,1,6,17500000,20191017,2019-10-18 5:55
201910,7000,2,2,10600000,20191017,2019-10-18 5:55
201910,7001,1,1,12500000,20191017,2019-10-18 5:55
201910,7110,1,7,38700000,20191017,2019-10-18 5:55
201910,7110,2,1,3600000,20191017,2019-10-18 5:55
201910,7120,1,4,35800000,20191017,2019-10-18 5:55
201910,7210,1,4,19100000,20191017,2019-10-18 5:55
201910,7210,2,1,8000000,20191017,2019-10-18 5:55
201910,7230,1,1,12500000,20191017,2019-10-18 5:55
201910,7230,2,2,20000000,20191017,2019-10-18 5:55
201910,2000,3,72,129010000,20191017,2019-10-18 5:55
201910,2010,3,74,129560000,20191017,2019-10-18 5:55
201910,2011,3,49,89220000,20191017,2019-10-18 5:55
201910,2020,3,41,72570000,20191017,2019-10-18 5:55
201910,2021,3,34,51860000,20191017,2019-10-18 5:55
201910,2030,3,52,87900000,20191017,2019-10-18 5:55
201910,2040,3,89,154940000,20191017,2019-10-18 5:55
201910,2050,3,64,105420000,20191017,2019-10-18 5:55
201910,2060,3,113,190800000,20191017,2019-10-18 5:55
201910,2070,3,16,30660000,20191017,2019-10-18 5:55
201910,2080,3,8,14080000,20191017,2019-10-18 5:55
201910,2110,3,6,11000000,20191017,2019-10-18 5:55
201910,2130,3,12,20410000,20191017,2019-10-18 5:55
201910,2140,3,8,15600000,20191017,2019-10-18 5:55
201910,3000,3,76,131550000,20191017,2019-10-18 5:55
201910,3001,3,86,159310000,20191017,2019-10-18 5:55
201910,3010,3,38,60220000,20191017,2019-10-18 5:55
201910,3020,3,38,66930000,20191017,2019-10-18 5:55
201910,3110,3,30,46910000,20191017,2019-10-18 5:55
201910,3120,3,37,64450000,20191017,2019-10-18 5:55
201910,3130,3,24,46150000,20191017,2019-10-18 5:55
201910,3140,3,13,25000000,20191017,2019-10-18 5:55
201910,3150,3,16,28800000,20191017,2019-10-18 5:55
201910,4000,3,88,151280000,20191017,2019-10-18 5:55
201910,4001,3,14,24750000,20191017,2019-10-18 5:55
201910,4020,3,22,41650000,20191017,2019-10-18 5:55
201910,4030,3,28,49740000,20191017,2019-10-18 5:55
201910,4110,3,38,69000000,20191017,2019-10-18 5:55
201910,4120,3,15,31500000,20191017,2019-10-18 5:55
201910,4130,3,1,2000000,20191017,2019-10-18 5:55
201910,4140,3,1,2000000,20191017,2019-10-18 5:55
201910,5000,3,114,195450000,20191017,2019-10-18 5:55
201910,5010,3,56,101270000,20191017,2019-10-18 5:55
201910,5110,3,50,82580000,20191017,2019-10-18 5:55
201910,5120,3,47,88250000,20191017,2019-10-18 5:55
201910,5130,3,36,64730000,20191017,2019-10-18 5:55
201910,5140,3,57,95860000,20191017,2019-10-18 5:55
201910,5160,3,24,44100000,20191017,2019-10-18 5:55
201910,5170,3,17,32420000,20191017,2019-10-18 5:55
201910,5180,3,26,48010000,20191017,2019-10-18 5:55
201910,5190,3,10,19080000,20191017,2019-10-18 5:55
201910,5210,3,6,10500000,20191017,2019-10-18 5:55
201910,6000,3,58,101440000,20191017,2019-10-18 5:55
201910,6001,3,5,9000000,20191017,2019-10-18 5:55
201910,6110,3,25,44210000,20191017,2019-10-18 5:55
201910,6120,3,21,38800000,20191017,2019-10-18 5:55
201910,6130,3,26,49010000,20191017,2019-10-18 5:55
201910,6210,3,11,18000000,20191017,2019-10-18 5:55
201910,6220,3,2,4000000,20191017,2019-10-18 5:55
201910,6230,3,9,17650000,20191017,2019-10-18 5:55
201910,6310,3,6,12000000,20191017,2019-10-18 5:55
201910,7000,3,82,146980000,20191017,2019-10-18 5:55
201910,7001,3,17,26620000,20191017,2019-10-18 5:55
201910,7110,3,54,78250000,20191017,2019-10-18 5:55
201910,7120,3,9,11530000,20191017,2019-10-18 5:55
201910,7210,3,28,49570000,20191017,2019-10-18 5:55
201910,7220,3,3,5000000,20191017,2019-10-18 5:55
201910,7230,3,4,8000000,20191017,2019-10-18 5:55
